id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
285,6.222769928613509e-09,1.8740874414982575e-10,7.274715161676337e-06,1.627489371900391e-07,4.822921653344834e-12,1.173441403829376e-10,1.495949479349996e-09,2.7567149204436342e-12,2.2860245783015806e-11,1.900347414880585e-12,1.459935066928326e-09,5.34300232670358e-12,3.780651671453102e-12,4.3187330857844764e-13,8.650384900992071e-13,2.07505414668011e-10,7.568238873811038e-12,1.00025333831552e-10,1.732838401585622e-11,6.4269147200184106e-09,3.3408590999628265e-11,2.929735328711987e-08,8.800199587527473e-13,6.41899574924132e-09,9.644273401800871e-09,4.919317525693313e-10,3.259142473821142e-14,7.406087544128226e-08,6.622130997900325e-10,1.1017447105846463e-05,3.177517568910687e-06,1.0195413186768307e-08,1.0030569370063017e-07,1.1653089968508912e-09,0.0004004269117510952,4.408394955105656e-12,7.823663046874854e-10,9.218919962459926e-08,6.686147291714643e-10,1.8782962951067538e-10,4.233064921739749e-05,2.0417529614841276e-12,9.9490351250544e-07,1.4525275520226379e-08,5.4826083644712215e-09,3.9784850138647144e-08,2.3075773052582773e-13,2.750543726069574e-09,5.872517329925768e-14,8.016558983958232e-10,4.020536395707571e-10,1.3531368878749105e-09,2.44913468639745e-12,2.8549709267782427e-13,9.41217782270962e-10,4.32724836551509e-09,2.5858259458214444e-12,1.4025811875614475e-08,5.784693860161822e-08,3.878300771657381e-08,2.161452173084842e-08,2.5945006189571165e-06,7.86971071086094e-12,1.37496681302694e-13,2.151927889742194e-11,1.227924438832378e-10,4.1915417713495857e-10,1.8741700791767517e-05,4.063405039513741e-06,1.1921160336606576e-08,1.1184474091570137e-10,3.7377028018393343e-10,1.1783653544352833e-07,5.570750343259756e-10,1.1431978382500319e-13,1.191526417898108e-11,2.125313794458764e-10,2.7826650616069214e-10,2.628810622182554e-13,2.393543074103758e-10,1.723215481762595e-14,6.6024650446048626e-06,1.2132724617502811e-08,2.3916277669224745e-13,2.6610103992705883e-08,9.205580331550963e-10,2.3758548976517682e-08,1.0000621658170745e-08,3.6853133892411725e-12,4.393376922437212e-09,0.999501850913112,2.0853487466187703e-12,1.809783823504301e-11,1.2395697529630421e-12,1.398140436944176e-09,4.903530611495858e-11,3.573610462340644e-09,3.5789634853610057e-10,1.7470229040466e-09
287,2.8249298547263894e-10,2.5632586989768968e-11,3.4895980471202535e-10,9.523677351504579e-09,4.715706638916299e-12,7.24081067834738e-12,9.356720094163722e-09,2.2478980666548106e-10,3.0423749000626707e-13,1.992303447097526e-11,5.960003602874035e-11,5.646231023678472e-10,1.396364550082711e-13,6.86044564779374e-11,1.3559913708576637e-11,7.883119395277754e-11,1.456462367840109e-13,3.0195435608956043e-10,3.6197646822460425e-07,2.6442907527648018e-12,4.097398417657552e-09,8.354630134485649e-12,1.2308573446035343e-09,7.884063978914205e-10,2.8189254115666667e-08,5.4808404309754185e-08,3.06309301424644e-14,2.040715716046768e-08,1.458486556433076e-09,3.8501432778922016e-08,1.2609654778846543e-09,7.697336887975594e-10,2.0874209445128707e-11,1.9853296569762748e-08,6.667335905075856e-12,1.517563903981415e-11,3.9715292322746096e-11,8.890443523563501e-10,1.3166453317420085e-11,4.425076248109363e-09,1.9041291931274952e-10,1.4341320646210473e-11,2.985638448633573e-12,8.606691602107024e-09,1.2640737056087717e-09,4.372502499115423e-10,5.019321821671658e-11,4.9933952369769724e-11,3.896328613365382e-11,3.3858873236795563e-12,4.463172701586137e-09,9.163719956283374e-09,1.190899976077304e-10,3.3921073181956596e-11,2.0641217832223145e-13,8.4540848449989e-13,8.650687442954937e-13,1.9468526731407405e-09,4.2554694175485836e-09,9.477342482114447e-09,0.9999804917759307,2.5769266409400783e-11,3.512023056720396e-06,2.6377379391043943e-13,1.4273563884023506e-13,4.9547669851667394e-08,1.0299937147954988e-09,4.4393688099194163e-10,8.824679399151666e-12,2.2177055553856607e-14,2.9974022849943397e-10,1.7096513947444613e-11,1.9890436137392703e-12,1.908736901023192e-11,1.837576733287845e-10,1.590243353689068e-10,8.349132692096791e-10,1.304751486088384e-10,5.184011432545124e-13,2.8546403383689707e-07,1.214339463095911e-10,6.503358944192312e-09,1.0950616260908802e-11,7.987823630629481e-14,3.1692440074338332e-12,2.2494154368715362e-11,8.019240067154777e-08,3.230263309152897e-10,2.449252627236112e-11,1.6943148637270619e-09,5.86018931284912e-09,1.4849526011308556e-05,2.746108838831398e-10,4.958404676024608e-11,1.079685707792114e-11,3.50406495274322e-09,1.4532562994687762e-11,1.0997033162924666e-07,1.63668990868918e-10
292,1.688244270248899e-11,4.9831505924503554e-12,2.139952448875264e-12,1.124723340447434e-12,7.994071739348556e-14,1.006297217124305e-15,4.3380695449294546e-11,2.767324892236061e-10,8.740594308243296e-11,1.8866242106286836e-13,2.4567621085211252e-14,1.885199319165743e-09,6.211583657671435e-10,7.008905522248566e-10,1.082222369459688e-10,1.1884932901048277e-14,4.248457533006357e-18,0.9999999786711538,3.7324893877149636e-15,9.910172701214436e-12,2.4205427307751905e-12,7.249722316578447e-17,1.0260349419619471e-16,2.3429793885791334e-14,1.9037471917569016e-14,1.1913323907648651e-14,1.08936078723366e-12,1.680336344150363e-13,1.150419369127094e-14,3.729478760576507e-15,3.723836737134932e-12,7.365678696958239e-18,3.041072338986963e-14,7.406806903171117e-12,1.2818501633703926e-10,2.581082517593895e-15,5.628161524925532e-16,9.815488892355767e-15,3.047365233834474e-13,9.543877631370767e-16,8.926515903756231e-15,2.2294141185004823e-12,4.863753608136016e-13,6.944497511469093e-16,1.3963571482814122e-10,6.692043195255946e-11,2.293495239058657e-13,9.873367066844701e-10,5.013765844116942e-10,1.2057069650509077e-12,3.039415005655988e-11,3.7515606101141034e-16,3.372453015238158e-11,5.454603823206865e-12,3.307865510829237e-13,6.538141008951505e-15,3.870478632035421e-18,1.272905056576306e-08,2.152920032069464e-09,6.526214677621191e-13,2.4183503108291807e-13,6.670754032485797e-14,5.416130874117832e-12,1.0114188798186484e-13,3.3960541722782805e-15,2.793626954621092e-13,3.3043437347977984e-14,4.655081765858413e-16,6.122470850515801e-14,1.0660588364642816e-14,3.760745987616512e-15,2.439884871574413e-15,7.692593972163056e-17,1.980500654836631e-12,6.92131367679287e-14,5.078267441675249e-15,2.2102521967348905e-13,6.288058678317253e-17,9.163321917223745e-16,9.172528450744535e-11,1.393906669883602e-12,2.6297720936617015e-10,5.362754772691129e-12,3.2136705795464786e-12,1.3098788930417068e-13,5.4860574863272254e-12,4.368149282413152e-11,2.1531563078567836e-12,3.693807301824656e-15,7.693059637148266e-11,9.575187529442104e-15,9.489099886820806e-11,7.705825260897105e-15,1.7414418782035275e-13,1.55568002148496e-10,2.2397887057118482e-11,2.669542737678961e-15,2.5378256588745866e-17,5.231545183930728e-13
293,3.523674712993136e-13,6.9540197582745936e-12,1.3700730296343315e-14,3.4630554557612007e-16,3.774443111755447e-12,3.271906267801446e-12,1.4731920759850398e-20,1.9367383453681318e-13,3.710612075730723e-15,8.113860426972533e-12,2.2545836694705787e-08,1.472787794626532e-16,5.825029570521434e-11,1.0705513536447623e-13,3.8466579688390227e-11,1.8778544712071023e-14,1.464980159348231e-10,3.592269161359986e-14,4.1222602572057794e-14,3.6673491295322475e-16,7.26326622595536e-15,4.545573137749904e-09,1.6980108128077115e-17,7.792860384143763e-17,8.199176703761408e-18,9.051713442932493e-15,7.278772111056502e-06,2.1938330020719953e-10,1.883905903036664e-16,1.0406066523722156e-15,6.276234019040156e-19,1.7592087982338424e-09,1.285742334039046e-10,1.7324897141634976e-13,1.7319398162062243e-14,2.5181816293506664e-13,2.7887796226987476e-15,1.9036233602198666e-14,2.6054662972549928e-14,2.760395311546019e-16,3.073307831030621e-17,3.162706137301845e-10,9.204659548768054e-11,5.19115000825073e-15,3.4517689978638524e-10,1.9604724272258862e-16,4.3540787714396295e-11,6.086924845485052e-19,5.2090706387310635e-15,5.117455707200586e-10,5.188281983400898e-16,4.95722704966567e-09,2.983905520807668e-14,1.9460426196995073e-14,2.8833810784337487e-12,4.078055085875975e-16,1.5560203397826178e-07,8.524263497194068e-16,2.340336830037962e-10,5.497793839035377e-13,5.022926762571737e-15,5.6095884000019524e-14,1.5870170328523476e-13,3.277027588606464e-12,1.0467862778978623e-05,2.8300845877234682e-12,1.3631624397486248e-09,1.0234520643526878e-18,3.73316586632976e-10,4.9840859740164325e-15,6.204055398777714e-19,7.843190537473559e-16,7.021867703284003e-12,6.425398051642663e-13,2.7304531550441305e-08,0.9999814045147137,7.728449557016631e-15,6.502399018850859e-09,1.3583118154614985e-09,7.122006722037611e-17,6.0479578725185246e-15,5.880705254911212e-13,1.004047925939057e-15,6.136329445938938e-07,9.274731141397387e-11,5.789589472159155e-14,1.2395709468998005e-12,5.271566876737922e-16,6.254003769566168e-09,5.148917623352909e-16,6.309602074795401e-17,1.4147571423562137e-12,1.3717047153395441e-11,5.3828271772674645e-14,9.044502250326872e-13,2.147641645411615e-14,1.1962043314762218e-15,3.6327501515213085e-10,2.9418265774287075e-12
295,1.6283222977632564e-14,1.4078937418522493e-12,5.1973620950502155e-09,1.3844757730083907e-11,1.0296829720975151e-12,1.1748825115159648e-09,1.398130706667977e-13,1.174296212001337e-13,3.2524991761400595e-14,3.333642669338933e-13,3.6038792317188e-11,7.067606644484568e-15,2.5013118345379314e-14,3.094789245104756e-14,1.0560492028519851e-10,4.135056385953562e-12,1.1684426681010492e-10,1.2150719421782344e-11,9.134905344722752e-11,8.215771896825065e-14,1.3842838123655137e-13,1.471318653716725e-07,1.38719151026818e-09,5.477950754314521e-11,2.734658932454493e-11,9.54196044749732e-10,2.41197569731863e-08,0.9999919397596826,1.2902214323006836e-10,1.3741953946929407e-10,1.1621721884685435e-10,6.890201736693265e-10,7.687901124375143e-12,6.404498669322409e-14,2.3960366982400124e-07,8.878392994440931e-13,2.205883403791308e-10,2.8721164742110494e-13,4.295386854396667e-10,1.2654468669053617e-09,5.342184094129012e-09,5.219966191428896e-11,5.606663895898847e-09,8.297453681015269e-10,6.604584567903449e-09,3.2848644338368766e-12,1.9253042722080724e-11,7.86478150157424e-12,4.157324011268263e-15,1.5435808057364515e-12,6.075309841199087e-08,2.8453028488096465e-08,8.208314370576637e-12,2.136740966999238e-15,3.234675023310723e-12,6.697604238187183e-14,1.6443697506929426e-10,2.7084681567744587e-08,2.1784962096573916e-08,4.916828482853259e-10,1.4580747297164722e-09,2.9020986923981917e-09,4.139633562616924e-07,1.1384483811380151e-10,9.249589491667071e-10,5.03569615578583e-14,6.099341087117012e-06,5.732986418236792e-11,2.5327913272528707e-11,5.867227292723001e-14,6.84154134897001e-15,1.306420597844572e-12,3.002327212270559e-08,9.411694912507279e-10,6.75710779974471e-12,1.2747347331922319e-08,1.0602101472305447e-10,1.0924397589246541e-07,1.239313451680753e-10,7.032966269395217e-14,2.632003250165467e-15,4.002694607227125e-09,2.231316202713955e-12,6.308827690673722e-09,6.931624910873635e-13,1.0349270021306529e-12,2.76867206196391e-10,9.729381009054338e-11,2.5940385155995827e-08,3.416644611504879e-12,4.4608891798889667e-11,2.538569782364666e-10,2.005925139792345e-12,9.566639212825499e-15,2.5503256007689985e-12,1.098218104456851e-10,3.373659771701445e-07,4.3360120059727515e-07,5.50455971085046e-12
296,1.6478714235157553e-14,1.541239593916213e-13,1.8490298903138034e-15,3.478589509822967e-11,3.4114680794467915e-13,1.5689426962847223e-11,1.2100137158242238e-16,1.1823740930018964e-15,2.0258803056124227e-14,2.1792872261915897e-12,1.3698488445930432e-09,4.5290259321456745e-17,4.521535572092625e-12,1.2768506454024523e-14,2.9282197103811305e-12,7.083578121951383e-14,1.9683602666000132e-09,7.150234426976617e-15,1.690327542758178e-14,3.927171535490776e-15,6.739774228437828e-14,1.018634184964224e-10,1.051837185203171e-11,3.8876853033879595e-15,3.916738752502612e-15,5.82278344507277e-13,7.81231222657761e-09,5.579275987592437e-10,2.7855337865370643e-13,6.774793846254991e-14,7.834017938016857e-16,4.632795795962937e-09,3.1824959890584276e-09,3.255655602661182e-11,8.800578219628528e-09,9.96379849879884e-13,8.229870320049741e-13,4.320791704669908e-15,3.353490690437747e-13,1.8545872866056617e-14,7.110389478202427e-14,1.3394704796592812e-09,2.378969194755798e-10,1.387287644444106e-13,5.89472652426665e-11,5.065404963920059e-12,1.869039626673482e-09,1.0333151711595164e-16,4.643429430994591e-16,2.0200626159382712e-12,1.023708019572897e-09,0.9999981548632814,1.2895915662680137e-13,3.688048347059106e-12,2.637634328051381e-15,3.3754746365152444e-11,4.795845716625715e-09,9.764168714327923e-16,5.2245202563787154e-11,1.0985908387267411e-12,9.811112851804303e-14,2.3783354397688683e-12,2.4115533415435243e-12,2.337923060732609e-12,1.7545453125804303e-07,1.4115492227899902e-13,1.7986841175759623e-10,1.6106099714447157e-16,6.338427387594658e-13,8.171166872076535e-13,1.1132413580444702e-17,3.240978887628273e-15,3.001295389069626e-10,2.2595922267320247e-16,3.5380977380275277e-09,3.8048188736121156e-09,6.507772781571912e-16,6.02208452206508e-09,1.0113586513635235e-08,6.033772100476051e-13,1.1744050001440843e-11,1.5855683794472747e-14,3.463404975224353e-14,1.5916548612744736e-06,1.5544157327449084e-08,1.2304565336783605e-15,3.449148217105249e-19,3.779136745334729e-15,2.10047169896168e-10,6.127926891344026e-17,1.4234893276633015e-12,1.6201284727047558e-12,1.821442527755135e-14,1.222661193072409e-13,2.345090030351179e-14,4.007367048174346e-16,1.0515195777513459e-13,3.3368372786837815e-10,3.041100483091604e-16
297,1.240694582466048e-08,9.732003562185058e-08,1.973485352005846e-06,4.556177482631464e-08,3.126466889084546e-07,1.4398570737333578e-07,1.7052347376816663e-08,0.01970685558007386,2.32630051603082e-10,2.6782471349903764e-08,2.0489952264261012e-06,5.868693811513203e-10,9.088202555918334e-09,6.853257147841501e-06,2.0913268152452804e-07,1.5376760817394272e-06,3.217350061164832e-07,3.2045195436375408e-06,5.319149636176819e-09,2.3271163686535028e-07,5.22374290158339e-07,1.3023458524513868e-05,1.1349599290418246e-05,4.898279636775615e-07,2.1870986525472116e-08,3.3634687975617754e-06,3.3238666743413666e-06,3.983904559006244e-05,2.1336164001489576e-08,4.766276954219068e-07,1.0078359494964305e-06,0.9615882625185089,9.80163573910802e-06,8.144900873382849e-06,2.1938653065629944e-06,7.708343078136864e-08,8.717512298629728e-07,2.667770026869944e-07,1.0255968690224284e-07,3.5107598349227913e-05,2.0225672339260367e-05,1.942701033005817e-06,7.598846718625814e-05,2.2592780051354095e-06,0.0013943430991349935,7.607520845947614e-05,2.3599605697690968e-07,1.6698289304805168e-08,2.4012694304770682e-09,0.00022263974134163118,1.3531192180077693e-05,7.386725632644864e-06,2.2042037857639237e-07,3.986602428990741e-09,3.6351235321736395e-09,1.1144979048113744e-08,7.040248091324433e-08,0.0031180503024613765,0.0002850554792820442,2.2083749206654028e-07,6.980477726651376e-05,7.175363039455687e-08,1.0058385743156107e-05,4.9432295139327345e-08,6.965560135625085e-07,7.724781574191935e-06,1.4180390682659875e-06,3.7927830782732306e-07,5.286849295582025e-06,7.688112641087183e-08,7.052238342398383e-10,2.3919475286620636e-08,1.0291113105882221e-05,6.704138176475378e-06,3.1663001407312547e-06,4.225797853148493e-05,2.1772310884844912e-08,7.756991030460307e-06,1.0965967331559791e-06,5.667205528659132e-09,5.455525791595302e-10,5.200359651415506e-06,1.750650705669072e-06,8.639267738658834e-06,2.0679856526080786e-06,2.8115239705999334e-07,0.00021376663429427257,5.894707207879912e-08,0.01252147570955945,3.4684496429797646e-07,1.0100837509175e-06,5.572216484171696e-08,4.2880717793946015e-05,4.122372716604687e-08,3.084387860505355e-06,4.580733321844571e-06,4.200290656641706e-09,0.00036736738613667256,3.606375555690677e-08
299,7.334656439743041e-15,1.2217659636001964e-14,5.211597587970837e-12,2.070750082787532e-12,1.5028370782547487e-14,1.0123167152695899e-11,4.859703713277522e-11,1.328915728919328e-14,9.840153019758495e-13,3.837759336119947e-14,2.333338385409226e-17,3.0278963142454593e-16,2.6494479458992367e-16,4.087103665652917e-16,2.0772357035276681e-16,1.5566755949752845e-11,4.0630757222651725e-13,5.542441595180792e-16,2.5318643430134736e-15,1.1623825576606045e-12,4.613896649085118e-12,4.772999537927674e-12,5.842045694068932e-12,2.359117726352879e-10,1.9296488753173018e-11,1.4250364618071792e-10,5.357280103676669e-17,4.077442896309944e-12,8.882098898033978e-13,1.1550318186724434e-12,2.432338805161001e-13,2.4381279109017708e-08,4.1131501515058555e-14,1.0252401501827652e-13,2.3269928445010194e-11,1.438918117978705e-14,3.6565932162384768e-09,3.240012463567599e-08,3.9444059112197827e-08,0.9999998822171806,6.380791742627735e-10,1.3119167621845512e-12,3.264048965247572e-13,2.0721515092695895e-11,6.551504381587947e-16,2.124266200343548e-11,2.45177002096106e-16,4.129971762045545e-11,8.433529058608186e-14,1.7598281863879955e-18,3.89142136729458e-11,1.7732025733077664e-13,1.5458609227415923e-14,5.176433583451796e-18,2.599826661597027e-12,1.978633839302383e-14,2.2835342716183743e-17,1.7991708115047147e-09,2.475394887677918e-13,9.632240516780394e-13,6.016223605247441e-12,1.749867752752854e-13,4.239386752354054e-12,3.779556745604994e-13,3.533233498242855e-17,6.687705311170085e-13,5.281599599031238e-16,6.859322393396524e-12,4.836226979622233e-14,6.257887726680618e-15,4.63306341737877e-13,1.5182881854567311e-15,6.845793249234865e-12,1.1156235719304732e-16,5.0144744964754535e-15,7.318264918611388e-17,1.345617794297685e-08,1.8765490596440387e-13,7.232207640886643e-13,1.4073494861264296e-12,3.496806102044661e-16,1.645454468543433e-13,6.503707799042118e-11,5.289578835800841e-16,4.998060423612534e-12,1.813448108916037e-12,1.7808689651678237e-15,5.492195061584555e-11,6.54541798335565e-15,4.670455060261742e-12,8.145004851311633e-14,2.0390815222467813e-16,1.6716879825695855e-15,5.677544387848976e-17,4.0444723264509855e-14,2.552932789583479e-13,1.1874028334892195e-09,5.000598040937651e-12,4.200957803751923e-14
300,3.607987314211818e-08,2.854043030176465e-14,7.525949658674619e-09,3.093229617017158e-11,1.5967768344552253e-11,4.9957487729985687e-11,6.635006804382456e-11,2.9057003011702136e-12,3.350179170488238e-14,2.7164110917071947e-10,9.77624900854536e-14,1.086256357996725e-11,6.504950300083345e-13,5.976102383546381e-13,2.5137582908734202e-14,6.37552586538655e-12,6.076916743980022e-13,1.8259389070962956e-12,9.340712913026277e-12,2.0960471668359462e-13,3.062622270587654e-07,4.845550831685928e-10,1.0248560134150492e-08,0.9999465897188181,3.298030580572747e-05,3.27515418705032e-11,1.42132567335768e-15,2.5681299000858493e-12,6.640091260280442e-09,1.8143491821346577e-10,2.5672380428421987e-09,8.570643484389162e-11,1.604821044710957e-13,5.86600352405238e-11,3.2476253103713453e-10,3.106293890101403e-12,2.1889205849839333e-11,1.3223745328497568e-08,1.8622041331144197e-06,3.641224828608833e-09,4.705272551715314e-11,1.3836646429591946e-15,3.898256809264362e-13,2.1389682226776852e-11,1.5157654036840137e-12,5.261997790545081e-13,6.646925915646197e-12,5.7388919742851725e-12,7.386512840152072e-11,7.52660634151547e-13,1.6176146408719377e-13,8.344414815699737e-11,5.2931653020471825e-11,5.346035425539011e-13,4.0067584925509434e-07,8.452223005239693e-12,2.9842988422930155e-14,2.6333469576751007e-11,6.25995521372145e-14,3.290322225857422e-07,9.449292343252144e-10,4.906468663438566e-09,6.449904626742307e-11,1.8920210728039977e-16,2.354194684322206e-12,1.0354775096792523e-09,8.459721399241952e-12,5.769749149359009e-11,1.9935168274877983e-10,1.65541434431192e-13,1.7411241768258035e-05,1.4158536963433244e-09,2.42617203956973e-09,2.52737937652409e-11,1.2005055214469856e-12,4.9842980420958096e-14,1.4273480537273212e-10,1.7766466260811884e-13,1.2341678220973767e-13,6.362097161086031e-09,7.398323333908556e-13,4.5439939702090506e-10,6.998310972936597e-14,2.405898302398624e-16,1.415389829160286e-13,1.2780838989879203e-09,2.9049527529486764e-12,2.573639303602512e-11,7.213490749349706e-12,6.939267124224068e-13,6.395242205853227e-11,4.738788958475116e-14,2.1798873799502394e-12,2.6701468671041064e-12,7.410436509022233e-15,1.785319894100079e-13,1.9113979171452245e-08,2.7899475676405426e-11,6.467412592126364e-11
301,2.6284213595858973e-08,1.976136737753387e-08,0.0019530126722390794,1.7613155025582468e-05,3.709411072372353e-07,1.3504364883282802e-05,3.20049820901473e-05,1.6278454196805529e-06,6.744660636692923e-10,1.243495166131649e-06,4.061274983596651e-06,0.00015383264821757067,1.5679110809188889e-06,3.8759374511839355e-08,2.166578272519916e-08,2.184073983182399e-06,4.901461702478197e-10,2.961259733224004e-07,1.0474836602139664e-05,5.075077111981811e-07,0.001140493840203812,0.0001370532558442842,0.0910387107765045,0.03858364294892236,0.7042432623579679,0.00014968845716430756,1.3002689442346112e-10,4.971579392376237e-07,0.0019056550810979832,0.06457106550625719,3.9597622128442025e-05,0.00023750876276079497,1.2798916839270718e-08,5.0150651402061603e-05,2.1464436898091706e-05,5.276775450834533e-07,6.907182383923092e-07,1.0054416042861937e-07,0.0011827220281072585,0.0031386302635459506,2.149426345643013e-09,1.4732458669861574e-09,3.636622553721673e-08,1.7931088500754725e-06,8.430787125784371e-08,2.6017902792637014e-07,0.0006105569669628061,3.589561619345045e-08,0.0010443985405265029,3.493082544044942e-06,1.2085195591626893e-06,1.215395964835463e-06,3.4427193250188395e-06,1.4846544624476099e-05,0.0002485006690196596,0.00020682600866183694,4.927386324980087e-07,1.330334613430605e-06,2.657096737462573e-09,3.444013010101149e-08,0.0005563998974353233,0.0019169507621403133,9.648812732294215e-05,1.9008910723928454e-08,4.072412383469087e-08,0.0002932436489383046,2.7201511745417525e-06,0.00010168167523892259,0.07846813987201279,1.0220618847799328e-08,0.00025767626578299607,6.004025367538166e-07,5.478734829777593e-07,7.138604421659159e-06,3.2473092969379616e-08,5.768188854346371e-07,0.0011979665622325448,2.1268245139469733e-08,7.445774990959699e-10,0.004772995810790714,5.630781311180644e-06,0.0009653381709703013,2.599398545726093e-08,2.660993638985315e-10,8.005718315653615e-10,1.873222188687308e-07,3.638405075852681e-06,2.8703947120502914e-07,1.0793097081680404e-06,1.393475759893783e-07,3.054015762982193e-06,2.2765354838008916e-08,0.0005023211073770871,2.499956583422784e-05,2.0282372794799626e-07,1.982492546131435e-08,3.142305331023171e-05,8.762401573212987e-07,1.5055671206829172e-05
